domain,cluster_id,cluster_phish_rate,cluster_risk_label,url_count,phish_count
www.alabangbulletin.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alaskapacific.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alastor.pl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.albert.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alburycity.nsw.gov.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alchourouk.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alconahistoricalsociety.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.algemeiner.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.allee-center-remscheid.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alliedacademies.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.allisoriginals.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.allthingscat.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alpfederation.ru,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.altenerg.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.alukah.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.amabook.es,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.amadershomoy.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ambassify.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.americanfootballmonthly.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.americanradioarchives.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.americatv.com.ar,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.amillionsighs.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.aminegemayel.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.amorgos-island-magazine.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.anacostia.si.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.anadolukultur.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.andersval.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.andrefedorow.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.andshedesigns.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.angelpostinghouse.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ankr.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.annoncesmaroc.ma,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.annouchka.fr,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.anomali.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.anomalist.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ansac.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.aoqunbrush.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.aperioristo.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,2,0
www.apexmagnets.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.apnic.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.apnikheti.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.app-dashboard.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.app.ciaoz2u.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.appliedphil.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.appliquecrazy.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.appsflyer.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.aquestive.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arabianhorses.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.araelium.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arc.unsw.edu.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.archatrak.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arcimoto.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arrb.com.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.art-trier.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.artfinder.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arthurchandler.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.articaonline.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.artist-info.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.artlabm.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.artslaw.com.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.artsoftheworkingclass.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.artwarefineart.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arucone.es,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.arwob.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asaecenter.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asco-lifestyle.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ashiwi.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ashlandfilm.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asiaa.sinica.edu.tw,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.aslpro.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asnom.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asoph.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.assaulter.ru,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.astarisbornmovie.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.astron-6.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asuswrt-merlin.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.asymptomatic.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.athletesvoice.com.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.atlantamagazine.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.atlantic-county.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.atlanticbuilders.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.augusten.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.authorize.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.autism.org.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.autistichoya.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.autosportawards.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.avaroom.fi,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.aviationinmalta.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.awakeman.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.awakeningjoy.info,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.awasu.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.axminster-carpets.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ayebia.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ayurveda.in,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.babab.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bach-chorales.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.backchina.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.backyardbuildings.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bagatyou.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bagoes.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bainbridgereview.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.balsfjord.kommune.no,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bangkokfoodtours.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.barnsleychronicle.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bassfan.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bathbodysupply.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bayimproviser.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bcllegal.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bdsarchitecture.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beachesmuseum.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beadmeastory.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beatricewood.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beaufortcourt.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beck.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beckman-foundation.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.becrecordings.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bekia.es,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beletteron.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bellinghambaymarathon.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beltranmasses.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bencrenshaw.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.beretta.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bergfex.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.berkmansolutions.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bernardcornwell.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.besser-leben-ohne-plastik.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.best-ever-cookie-collection.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.best-riddles.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.betainfoguide.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.betheboss.ca,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bethelsd.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bibnumbers.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bikebbq.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bikekinetix.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bilbolamp.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.biliga.ma,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.billabong.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bionaturalapps.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bishopairport.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bitmovin.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bitquabit.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bitshifter.ch,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bjconcept.be,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bkor.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blackburncathedral.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blenda.by,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blisscomputers.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blogads.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blommer.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blueagatecreative.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.blumhouse.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bmc.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bmedreport.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bmfwallets.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.boatingmag.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.boerderij.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.boersen-zeitung.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.boeties.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bolle-safety.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bom-photo.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bookbigsky.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.boreal-is.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bot-thoughts.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bpkg.gov.ba,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bracknell-forest.gov.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brandbuilderacademy.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brandians.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bratkneed.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brewinbooks.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brewsteracademy.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brianwillson.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bridalroom.co.za,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bridgesmathart.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brincksexteriors.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bristol-airport-guide.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.broomees.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.browneyedbaker.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brushresearch.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bruxelles2.eu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brv-zeitung.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.brytnsmile.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.buildroot.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bumblecollection.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bundesgartenschau.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.burulas.com.tr,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.buscamapas.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.busk.co,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bw-invest.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.bwtf.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ca.go.ke,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cabinet.gov.bt,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cadremploi.fr,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.caingram.info,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.caister.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.calscape.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.camerlex.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.camet.org.cn,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.canada-centre.co.il,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.canadagames.ca,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.canalj.fr,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cantorrelief.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.capacityplus.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.capetownetc.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.capture.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.carboncheckout.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.caribbeanreefbuddy.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.carinsurancequotes.agency,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.carloadexpress.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.carpathiangold.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.casacama.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.casinos.es,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.catalanostudio.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.catchbasin.ca,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cbc.am,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cbws.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ccc.govt.nz,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cccdc.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ccoo.cat,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ccplaw.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cdrecycler.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cdta.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cdu.edu.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cedtech.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.celestelynpaul.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.centarahotelsresorts.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.centralchronicle.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.centrogobetti.it,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cerf78.fr,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cervejacoral.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ch-aviation.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chalani.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chapultepec.com.mx,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.charlotteobserver.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.charset.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cheat-sheets.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cheekymonkeytoys.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cheltenhamfestival.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chemijournal.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chesterfieldtwp.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chicagofoodmagazine.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chicagogallerynews.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chiilmama.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chinacaremedical.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chinafound.org.tw,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chinesepod.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chiny.be,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chokore.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.choosebrisbane.com.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chrisfinke.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.christianchurchsupply.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.christianrauchenwald.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.christiansinindia.in,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.chryswoods.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cic.govt.nz,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cincinnatiartmuseum.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cinderella.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ciperchile.cl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.circleoflightwellness.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.circularbit.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cirrascale.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.citizenwatch-global.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.city.nemuro.hokkaido.jp,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.city.shibuya.tokyo.jp,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.citygovapp.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cityline.tv,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cityoftakomapark.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cityofvista.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cityofwillows.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.civiceducationproject.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.clanbarclay.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.clavity.me,2,0.9176178660049628,HIGH RISK — Phishing Campaign,2,0
www.clearpoll.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.clergysupport.org.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.climate-kic.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.climateregistry.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.clorox.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.closetcooking.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cm-fundao.pt,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cnm.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cnnic.net.cn,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.co.fulton.pa.us,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.coconutbowls.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.codingmonkeys.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.codrescu.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cognalys.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.coinapi.io,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.colecoboxart.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.colinandrews.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.collectormount.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.collegeinsider.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.collegesinstitutes.ca,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.colostate.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.colour-science.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.colsbleus.fr,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.colt.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.columbushearinghealthcare.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.columbussoft.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.combinedops.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.comic.de,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.commandersact.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.compasnet.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.computerforensicsworld.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.comses.net,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.comune.rignano-sullarno.fi.it,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.condenast.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.conservatoriodeibague.edu.co,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.continentaldiamond.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.corneyandlind.com.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cpbcon.com.au,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cpnbp.pl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crackedslab.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.craftwithsarah.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crazytoys.co.uk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crdfglobal.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crimesite.nl,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crmirewards.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crmvet.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cruisedirect.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.crva.com,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cs.uaf.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.csc.ncsu.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.cse.lk,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.csr.utexas.edu,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.csteachers.org,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
www.ctfn.ca,2,0.9176178660049628,HIGH RISK — Phishing Campaign,1,1
